time,W1L1,W1L2,W1L3,W1L4,W2L1,W2L2,W2L3,W2L4,S1L1,S1L2,S1L3,S1L4,S2L1,S2L2,S2L3,S2L4,C1L1,C1L2,C1L3,C1L4,C2L1,C2L2,C2L3,C2L4,W2L4Q,GS1,ES1,PC1,GS2,ES2,PC2,GS3,ES3,PC3,GS4,ES4,PC4,SK1L2,SK2L4,T1L2,W1QIE,W1QII,W1QAQ,W1QT,W1WC,W2QIE,W2QII,W2QAQ,W2QT,W2WC
32872.50000000,0.1940659223,0.2728021293,0.6098102067E-01,0.4443730015E-02,0.4536108043E-01,0.5171240870E-01,0.1048085574,0.2343222238,-0.7001559816E-02,0.5139972998E-02,0.000000000,0.3357484897E-02,-0.7956163641E-02,0.5013850780E-02,0.000000000,0.2739556857E-02,0.1870643625,0.2779421023,0.6098102067E-01,0.7801214912E-02,0.3740491678E-01,0.5672625948E-01,0.1048085574,0.2370617806,-0.3806444132,198.3148162,124.8154500,144.9867773,505.8148162,282.3140548,302.6259725,602.8148162,329.2532840,341.5966245,1014.814816,541.1922368,547.2837209,0.1401678158E-02,0.8635969988E-03,0.4478481686,-0.4346755903,0.000000000,-0.3070954820,-0.7417710723,-0.1941131982,-0.2168227670,0.000000000,-0.1638216462,-0.3806444132,-0.2244386293
33237.75000000,0.1940074224,0.2727645792,0.6096442747E-01,0.4424350371E-02,0.4531634611E-01,0.5167628658E-01,0.1047924710,0.2343032978,-0.6957247896E-02,0.5113444123E-02,0.000000000,0.3342842500E-02,-0.7912618782E-02,0.4988330736E-02,0.000000000,0.2725257216E-02,0.1870501745,0.2778780234,0.6096442747E-01,0.7767192871E-02,0.3740372733E-01,0.5666461732E-01,0.1047924710,0.2370285550,-0.3638673492,198.3335159,124.7696680,144.9867773,505.8335159,282.2683492,302.6259725,602.8335159,329.2108099,341.5966245,1014.833516,541.1530086,547.2837209,0.1401992944E-02,0.8636730281E-03,0.4478484660,-0.4112258583,0.000000000,-0.2905283986,-0.7017542570,-0.1835969568,-0.2072662116,0.000000000,-0.1566011377,-0.3638673492,-0.2140829161
33603.00000000,0.1939518606,0.2727289805,0.6094865317E-01,0.4405866944E-02,0.4527367537E-01,0.5164190042E-01,0.1047771143,0.2342851702,-0.6915264864E-02,0.5088293843E-02,0.000000000,0.3328877244E-02,-0.7871190612E-02,0.4964037137E-02,0.000000000,0.2711560840E-02,0.1870365958,0.2778172743,0.6094865317E-01,0.7734744188E-02,0.3740248476E-01,0.5660593756E-01,0.1047771143,0.2369967310,-0.3485167116,198.3512389,124.7262771,144.9867773,505.8512389,282.2250279,302.6259725,602.8512389,329.1704373,341.5966245,1014.851239,541.1155977,547.2837209,0.1402291438E-02,0.8637458562E-03,0.4478487479,-0.3898561776,0.000000000,-0.2754308580,-0.6652870356,-0.1740163234,-0.1985221774,0.000000000,-0.1499945341,-0.3485167116,-0.2046195677
33968.25000000,0.1938989868,0.2726951629,0.6093362789E-01,0.4388205578E-02,0.4523289294E-01,0.5160909916E-01,0.1047624247,0.2342677740,-0.6875406047E-02,0.5064401929E-02,0.000000000,0.3315533101E-02,-0.7831693788E-02,0.4940863258E-02,0.000000000,0.2698417026E-02,0.1870235808,0.2777595648,0.6093362789E-01,0.7703738679E-02,0.3740119915E-01,0.5654996242E-01,0.1047624247,0.2369661910,-0.3344562706,198.3680708,124.6850682,144.9867773,505.8680708,282.1838825,302.6259725,602.8680708,329.1319866,341.5966245,1014.868071,541.0798536,547.2837209,0.1402575057E-02,0.8638157522E-03,0.4478490157,-0.3703501614,0.000000000,-0.2616499842,-0.6320001456,-0.1652735744,-0.1905130655,0.000000000,-0.1439432051,-0.3344562706,-0.1959626182
34333.50000000,0.1938485756,0.2726629736,0.6091928874E-01,0.4371299252E-02,0.4519383974E-01,0.5157774632E-01,0.1047483455,0.2342510484,-0.6837487881E-02,0.5041660421E-02,0.000000000,0.3302759432E-02,-0.7793961049E-02,0.4918712678E-02,0.000000000,0.2685779892E-02,0.1870110877,0.2777046341,0.6091928874E-01,0.7674058683E-02,0.3739987869E-01,0.5649645900E-01,0.1047483455,0.2369368283,-0.3215633522,198.3840880,124.6458534,144.9867773,505.8840880,282.1447258,302.6259725,602.8840880,329.0952961,341.5966245,1014.884088,541.0456403,547.2837209,0.1402845075E-02,0.8638829591E-03,0.4478492706,-0.3525176298,0.000000000,-0.2490514164,-0.6015690462,-0.1572828767,-0.1831689981,0.000000000,-0.1383943542,-0.3215633522,-0.1880347695
34698.75000000,0.1938004235,0.2726322752,0.6090557898E-01,0.4355087297E-02,0.4515637137E-01,0.5154771854E-01,0.1047348257,0.2342349384,-0.6801345382E-02,0.5019972180E-02,0.000000000,0.3290510400E-02,-0.7757841364E-02,0.4897498245E-02,0.000000000,0.2673607897E-02,0.1869990781,0.2776522474,0.6090557898E-01,0.7645597697E-02,0.3739853001E-01,0.5644521678E-01,0.1047348257,0.2369085463,-0.3097274362,198.3993598,124.6084640,144.9867773,505.8993598,282.1073895,302.6259725,602.8993598,329.0602201,341.5966245,1014.899360,541.0128347,547.2837209,0.1403102637E-02,0.8639476973E-03,0.4478495137,-0.3361908801,0.000000000,-0.2375166738,-0.5737075539,-0.1499685872,-0.1764270206,0.000000000,-0.1333004156,-0.3097274362,-0.1807664698
35064.00000000,0.1937543462,0.2726029437,0.6089244734E-01,0.4339514718E-02,0.4512035676E-01,0.5151890425E-01,0.1047218188,0.2342193942,-0.6766829973E-02,0.4999249634E-02,0.000000000,0.3278744451E-02,-0.7723198274E-02,0.4877141142E-02,0.000000000,0.2661863419E-02,0.1869875162,0.2776021933,0.6089244734E-01,0.7618259169E-02,0.3739715849E-01,0.5639604540E-01,0.1047218188,0.2368812576,-0.2988489098,198.4139481,124.5727477,144.9867773,505.9139481,282.0717219,302.6259725,602.9139481,329.0266269,341.5966245,1014.913948,540.9813252,547.2837209,0.1403348775E-02,0.8640101665E-03,0.4478497459,-0.3212215813,0.000000000,-0.2269409614,-0.5481625427,-0.1432638391,-0.1702303916,0.000000000,-0.1286185182,-0.2988489098,-0.1740951006
35429.25000000,0.1937101770,0.2725748671,0.6087984743E-01,0.4324531588E-02,0.4508567686E-01,0.5149120253E-01,0.1047092831,0.2342043707,-0.6733807611E-02,0.4979413698E-02,0.000000000,0.3267423863E-02,-0.7689908415E-02,0.4857570053E-02,0.000000000,0.2650512361E-02,0.1869763694,0.2775542808,0.6087984743E-01,0.7591955451E-02,0.3739576845E-01,0.5634877258E-01,0.1047092831,0.2368548831,-0.2888379581,198.4279092,124.5385671,144.9867773,505.9279092,282.0375861,302.6259725,602.9279092,328.9943974,341.5966245,1014.927909,540.9510104,547.2837209,0.1403584424E-02,0.8640705474E-03,0.4478499683,-0.3074781720,0.000000000,-0.2172313319,-0.5247095039,-0.1371093569,-0.1645279508,0.000000000,-0.1243100073,-0.2888379581,-0.1679642572
35794.50000000,0.1936677646,0.2725479441,0.6086773719E-01,0.4310092523E-02,0.4505222358E-01,0.5146452199E-01,0.1046971805,0.2341898271,-0.6702157157E-02,0.4960392835E-02,0.000000000,0.3256514348E-02,-0.7657860205E-02,0.4838720423E-02,0.000000000,0.2639523813E-02,0.1869656074,0.2775083370,0.6086773719E-01,0.7566606871E-02,0.3739436337E-01,0.5630324241E-01,0.1046971805,0.2368293509,-0.2796135727,198.4412937,124.5057982,144.9867773,505.9412937,282.0048581,302.6259725,602.9412937,328.9634235,341.5966245,1014.941294,540.9217985,547.2837209,0.1403810428E-02,0.8641290040E-03,0.4478501815,-0.2948436664,0.000000000,-0.2083051357,-0.5031488021,-0.1314524598,-0.1592735540,0.000000000,-0.1203400187,-0.2796135727,-0.1623231093
36159.75000000,0.1936269714,0.2725220832,0.6085607844E-01,0.4296156219E-02,0.4501989869E-01,0.5143877987E-01,0.1046854766,0.2341757261,-0.6671768956E-02,0.4942122235E-02,0.000000000,0.3245984696E-02,-0.7626952661E-02,0.4820533784E-02,0.000000000,0.2628869736E-02,0.1869552024,0.2774642054,0.6085607844E-01,0.7542140915E-02,0.3739294603E-01,0.5625931365E-01,0.1046854766,0.2368045958,-0.2711026659,198.4541476,124.4743283,144.9867773,505.9541476,281.9734260,302.6259725,602.9541476,328.9336073,341.5966245,1014.954148,540.8936054,547.2837209,0.1404027552E-02,0.8641856852E-03,0.4478503862,-0.2832137950,0.000000000,-0.2000887071,-0.4833025021,-0.1262462155,-0.1544255692,0.000000000,-0.1166770968,-0.2711026659,-0.1571258319
36525.00000000,0.1935876723,0.2724972009,0.6084483650E-01,0.4282685036E-02,0.4498861297E-01,0.5141390119E-01,0.1046741402,0.2341620341,-0.6642543604E-02,0.4924543095E-02,0.000000000,0.3235806469E-02,-0.7597094343E-02,0.4802957157E-02,0.000000000,0.2618524682E-02,0.1869451287,0.2774217440,0.6084483650E-01,0.7518491505E-02,0.3739151863E-01,0.5621685834E-01,0.1046741402,0.2367805588,-0.2632392774,198.4665126,124.4440554,144.9867773,505.9665126,281.9431880,302.6259725,602.9665126,328.9048598,341.5966245,1014.966513,540.8663551,547.2837209,0.1404236492E-02,0.8642407259E-03,0.4478505833,-0.2724954204,0.000000000,-0.1925162451,-0.4650116654,-0.1214487218,-0.1499464238,0.000000000,-0.1132928536,-0.2632392774,-0.1523310976
36890.25000000,0.1935497534,0.2724732218,0.6083397977E-01,0.4269644635E-02,0.4495828531E-01,0.5138981796E-01,0.1046631431,0.2341487206,-0.6614390854E-02,0.4907601992E-02,0.000000000,0.3225953722E-02,-0.7568202409E-02,0.4785942515E-02,0.000000000,0.2608465545E-02,0.1869353625,0.2773808238,0.6083397977E-01,0.7495598357E-02,0.3739008290E-01,0.5617576048E-01,0.1046631431,0.2367571861,-0.2559638627,198.4784265,124.4148869,144.9867773,505.9784265,281.9140516,302.6259725,602.9784265,328.8770999,341.5966245,1014.978426,540.8399777,547.2837209,0.1404437877E-02,0.8642942488E-03,0.4478507732,-0.2626051811,0.000000000,-0.1855288553,-0.4481340364,-0.1170224908,-0.1458022003,0.000000000,-0.1101616625,-0.2559638627,-0.1479016225
37255.50000000,0.1935131107,0.2724500770,0.6082347949E-01,0.4257003654E-02,0.4492884195E-01,0.5136646853E-01,0.1046524595,0.2341357576,-0.6587228668E-02,0.4891250322E-02,0.000000000,0.3216402758E-02,-0.7540201764E-02,0.4769446294E-02,0.000000000,0.2598671332E-02,0.1869258821,0.2773413273,0.6082347949E-01,0.7473406412E-02,0.3738864019E-01,0.5613591483E-01,0.1046524595,0.2367344290,-0.2492226557,198.4899237,124.3867385,144.9867773,505.9899237,281.8859329,302.6259725,602.9899237,328.8502537,341.5966245,1014.989924,540.8144098,547.2837209,0.1404632284E-02,0.8643463654E-03,0.4478509564,-0.2534683265,0.000000000,-0.1790737268,-0.4325420534,-0.1129339206,-0.1419622722,0.000000000,-0.1072603835,-0.2492226557,-0.1438037606
37620.75000000,0.1934776496,0.2724277038,0.6081330940E-01,0.4244733417E-02,0.4490021585E-01,0.5134379694E-01,0.1046420660,0.2341231201,-0.6560982368E-02,0.4875443816E-02,0.000000000,0.3207131912E-02,-0.7513024298E-02,0.4753428963E-02,0.000000000,0.2589122956E-02,0.1869166672,0.2773031476,0.6081330940E-01,0.7451865330E-02,0.3738719155E-01,0.5609722591E-01,0.1046420660,0.2367122430,-0.2429670949,198.5010356,124.3595335,144.9867773,506.0010356,281.8587552,302.6259725,603.0010356,328.8242539,341.5966245,1015.001036,540.7895932,547.2837209,0.1404820236E-02,0.8643971769E-03,0.4478511336,-0.2450177108,0.000000000,-0.1731034217,-0.4181211325,-0.1091528396,-0.1383989781,0.000000000,-0.1045681168,-0.2429670949,-0.1400071397
37986.00000000,0.1934432831,0.2724060451,0.6080344552E-01,0.4232807679E-02,0.4487234598E-01,0.5132175239E-01,0.1046319416,0.2341107849,-0.6535583897E-02,0.4860142100E-02,0.000000000,0.3198121355E-02,-0.7486608197E-02,0.4737854627E-02,0.000000000,0.2579803056E-02,0.1869076992,0.2772661872,0.6080344552E-01,0.7430929034E-02,0.3738573779E-01,0.5605960701E-01,0.1046319416,0.2366905880,-0.2371533087,198.5117908,124.3332018,144.9867773,506.0117908,281.8324489,302.6259725,603.0117908,328.7990391,341.5966245,1015.011791,540.7654746,547.2837209,0.1405002209E-02,0.8644467754E-03,0.4478513051,-0.2371929208,0.000000000,-0.1675752583,-0.4047681791,-0.1056521112,-0.1350873277,0.000000000,-0.1020659810,-0.2371533087,-0.1364843351
38351.25000000,0.1934099322,0.2723850488,0.6079386592E-01,0.4221202393E-02,0.4484517681E-01,0.5130028871E-01,0.1046220669,0.2340987312,-0.6510971152E-02,0.4845308313E-02,0.000000000,0.3189352916E-02,-0.7460897331E-02,0.4722690676E-02,0.000000000,0.2570695829E-02,0.1868989610,0.2772303571,0.6079386592E-01,0.7410555309E-02,0.3738427948E-01,0.5602297938E-01,0.1046220669,0.2366694270,-0.2317416524,198.5222153,124.3076797,144.9867773,506.0222153,281.8069503,302.6259725,603.0222153,328.7745529,341.5966245,1015.022215,540.7420054,547.2837209,0.1405178641E-02,0.8644952449E-03,0.4478514714,-0.2299395195,0.000000000,-0.1624507774,-0.3923902969,-0.1024072919,-0.1320047387,0.000000000,-0.9973691371E-01,-0.2317416524,-0.1332105766
38716.50000000,0.1933775241,0.2723646671,0.6078455054E-01,0.4209895506E-02,0.4481865778E-01,0.5127936394E-01,0.1046124244,0.2340869400,-0.6487087405E-02,0.4830908764E-02,0.000000000,0.3180809935E-02,-0.7435840700E-02,0.4707907467E-02,0.000000000,0.2561786880E-02,0.1868904367,0.2771955758,0.6078455054E-01,0.7390705440E-02,0.3738281708E-01,0.5598727141E-01,0.1046124244,0.2366487268,-0.2266962917,198.5323331,124.2829087,144.9867773,506.0323331,281.7822011,302.6259725,603.0323331,328.7507439,341.5966245,1015.032333,540.7191409,547.2837209,0.1405349929E-02,0.8645426619E-03,0.4478516328,-0.2232083826,0.000000000,-0.1576952730,-0.3809036556,-0.9939633049E-01,-0.1291307990,0.000000000,-0.9756549264E-01,-0.2266962917,-0.1301634856
39081.75000000,0.1933459924,0.2723448563,0.6077548098E-01,0.4198866772E-02,0.4479274281E-01,0.5125893993E-01,0.1046029981,0.2340753938,-0.6463880778E-02,0.4816912623E-02,0.000000000,0.3172477113E-02,-0.7411391928E-02,0.4693478035E-02,0.000000000,0.2553063087E-02,0.1868821116,0.2771617690,0.6077548098E-01,0.7371343885E-02,0.3738135088E-01,0.5595241796E-01,0.1046029981,0.2366284569,-0.2219848275,198.5421658,124.2588355,144.9867773,506.0421658,281.7581481,302.6259725,603.0421658,328.7275650,341.5966245,1015.042166,540.6968400,547.2837209,0.1405516439E-02,0.8645890959E-03,0.4478517896,-0.2169551195,0.000000000,-0.1532773832,-0.3702325027,-0.9659930723E-01,-0.1264470536,0.000000000,-0.9553777389E-01,-0.2219848275,-0.1273228382
39447.00000000,0.1933152759,0.2723255767,0.6076664038E-01,0.4188097589E-02,0.4476738993E-01,0.5123898193E-01,0.1045937735,0.2340640768,-0.6441303774E-02,0.4803291653E-02,0.000000000,0.3164340397E-02,-0.7387508824E-02,0.4679377838E-02,0.000000000,0.2544512479E-02,0.1868739721,0.2771288683,0.6076664038E-01,0.7352437986E-02,0.3737988110E-01,0.5591835977E-01,0.1045937735,0.2366085893,-0.2175779593,198.5517335,124.2354111,144.9867773,506.0517335,281.7347426,302.6259725,603.0517335,328.7049729,341.5966245,1015.051733,540.6750650,547.2837209,0.1405678504E-02,0.8646346105E-03,0.4478519423,-0.2111395669,0.000000000,-0.1491687330,-0.3603082999,-0.9399820434E-01,-0.1239368122,0.000000000,-0.9364114706E-01,-0.2175779593,-0.1246703531
39812.25000000,0.1932853186,0.2723067914,0.6075801326E-01,0.4177570847E-02,0.4474256084E-01,0.5121945831E-01,0.1045847374,0.2340529746,-0.6419312870E-02,0.4790019963E-02,0.000000000,0.3156386859E-02,-0.7364152969E-02,0.4665584523E-02,0.000000000,0.2536124129E-02,0.1868660057,0.2770968113,0.6075801326E-01,0.7333957706E-02,0.3737840787E-01,0.5588504283E-01,0.1045847374,0.2365890987,-0.2134491799,198.5610545,124.2125908,144.9867773,506.0610545,281.7119398,302.6259725,603.0610545,328.6829279,341.5966245,1015.061054,540.6537812,547.2837209,0.1405836432E-02,0.8646792638E-03,0.4478520911,-0.2057253430,0.000000000,-0.1453436190,-0.3510689620,-0.9157670515E-01,-0.1215849759,0.000000000,-0.9186420402E-01,-0.2134491799,-0.1221894994
40177.50000000,0.1932560690,0.2722884668,0.6074958538E-01,0.4167270795E-02,0.4471822060E-01,0.5120034021E-01,0.1045758775,0.2340420739,-0.6397868135E-02,0.4777073793E-02,0.000000000,0.3148604598E-02,-0.7341289359E-02,0.4652077717E-02,0.000000000,0.2527888050E-02,0.1868582008,0.2770655406,0.6074958538E-01,0.7315875393E-02,0.3737693125E-01,0.5585241793E-01,0.1045758775,0.2365699619,-0.2095745025,198.5701455,124.1903334,144.9867773,506.0701455,281.6896988,302.6259725,603.0701455,328.6613936,341.5966245,1015.070145,540.6329568,547.2837209,0.1405990504E-02,0.8647231088E-03,0.4478522362,-0.2006794530,0.000000000,-0.1417787305,-0.3424581835,-0.8932001578E-01,-0.1193778811,0.000000000,-0.9019662135E-01,-0.2095745025,-0.1198653252
40542.75000000,0.1932274796,0.2722705721,0.6074134365E-01,0.4157182922E-02,0.4469433733E-01,0.5118160135E-01,0.1045671829,0.2340313626,-0.6376932905E-02,0.4764431312E-02,0.000000000,0.3140982649E-02,-0.7318886072E-02,0.4638838833E-02,0.000000000,0.2519795110E-02,0.1868505467,0.2770350034,0.6074134365E-01,0.7298165570E-02,0.3737545126E-01,0.5582044019E-01,0.1045671829,0.2365511577,-0.2059322142,198.5790220,124.1686012,144.9867773,506.0790220,281.6679818,302.6259725,603.0790220,328.6403364,341.5966245,1015.079022,540.6125623,547.2837209,0.1406140978E-02,0.8647661939E-03,0.4478523779,-0.1959719402,0.000000000,-0.1384529033,-0.3344248435,-0.8721470790E-01,-0.1173031600,0.000000000,-0.8862905425E-01,-0.2059322142,-0.1176843020
40908.00000000,0.1931995068,0.2722530789,0.6073327602E-01,0.4147293842E-02,0.4467088186E-01,0.5116321771E-01,0.1045586435,0.2340208298,-0.6356473478E-02,0.4752072448E-02,0.000000000,0.3133510900E-02,-0.7296913972E-02,0.4625850908E-02,0.000000000,0.2511836948E-02,0.1868430333,0.2770051513,0.6073327602E-01,0.7280804741E-02,0.3737396789E-01,0.5578906862E-01,0.1045586435,0.2365326667,-0.2025026539,198.5876983,124.1473594,144.9867773,506.0876983,281.6467542,302.6259725,603.0876983,328.6197254,341.5966245,1015.087698,540.5925706,547.2837209,0.1406288093E-02,0.8648085637E-03,0.4478525164,-0.1915755777,0.000000000,-0.1353469017,-0.3269224794,-0.8524857968E-01,-0.1153496130,0.000000000,-0.8715304096E-01,-0.2025026539,-0.1156341855
41273.25000000,0.1931721104,0.2722359609,0.6072537139E-01,0.4137591202E-02,0.4464782755E-01,0.5114516734E-01,0.1045502500,0.2340104651,-0.6336458848E-02,0.4739978726E-02,0.000000000,0.3126180016E-02,-0.7275346450E-02,0.4613098440E-02,0.000000000,0.2504005904E-02,0.1868356516,0.2769759397,0.6072537139E-01,0.7263771218E-02,0.3737248110E-01,0.5575826578E-01,0.1045502500,0.2365144710,-0.1992680121,198.5961872,124.1265761,144.9867773,506.0961872,281.6259841,302.6259725,603.0961872,328.5995321,341.5966245,1015.096187,540.5729568,547.2837209,0.1406432066E-02,0.8648502587E-03,0.4478526519,-0.1874655951,0.000000000,-0.1324432257,-0.3199088208,-0.8341053278E-01,-0.1135070955,0.000000000,-0.8576091661E-01,-0.1992680121,-0.1137038899
41638.50000000,0.1931452534,0.2722191942,0.6071761951E-01,0.4128063588E-02,0.4462515002E-01,0.5112743019E-01,0.1045419940,0.2340002595,-0.6316860462E-02,0.4728133127E-02,0.000000000,0.3118981375E-02,-0.7254159173E-02,0.4600567255E-02,0.000000000,0.2496294953E-02,0.1868283929,0.2769473273,0.6071761951E-01,0.7247044963E-02,0.3737099085E-01,0.5572799744E-01,0.1045419940,0.2364965544,-0.1962121503,198.6045010,124.1062218,144.9867773,506.1045010,281.6056422,302.6259725,603.1045010,328.5797303,341.5966245,1015.104501,540.5536976,547.2837209,0.1406573099E-02,0.8648913163E-03,0.4478527847,-0.1836194352,0.000000000,-0.1297259386,-0.3133453738,-0.8169046246E-01,-0.1117664147,0.000000000,-0.8444573561E-01,-0.1962121503,-0.1118833745
42003.75000000,0.1931189013,0.2722027564,0.6071001092E-01,0.4118700449E-02,0.4460282694E-01,0.5110998788E-01,0.1045338677,0.2339902042,-0.6297652000E-02,0.4716519956E-02,0.000000000,0.3111907003E-02,-0.7233329877E-02,0.4588244380E-02,0.000000000,0.2488697643E-02,0.1868212493,0.2769192764,0.6071001092E-01,0.7230607452E-02,0.3736949706E-01,0.5569823226E-01,0.1045338677,0.2364789019,-0.1933204391,198.6126505,124.0862694,144.9867773,506.1126505,281.5857014,302.6259725,603.1126505,328.5602958,341.5966245,1015.112651,540.5347717,547.2837209,0.1406711380E-02,0.8649317707E-03,0.4478529149,-0.1800165352,0.000000000,-0.1271805132,-0.3071970484,-0.8007915944E-01,-0.1101192374,0.000000000,-0.8320120166E-01,-0.1933204391,-0.1101635421
42369.00000000,0.1930930227,0.2721866272,0.6070253688E-01,0.4109492018E-02,0.4458083783E-01,0.5109282360E-01,0.1045258641,0.2339802915,-0.6278809183E-02,0.4705124732E-02,0.000000000,0.3104949521E-02,-0.7212838167E-02,0.4576117929E-02,0.000000000,0.2481208045E-02,0.1868142135,0.2768917519,0.6070253688E-01,0.7214441539E-02,0.3736799966E-01,0.5566894153E-01,0.1045258641,0.2364614996,-0.1905796109,198.6206462,124.0666938,144.9867773,506.1206462,281.5661368,302.6259725,603.1206462,328.5412062,341.5966245,1015.120646,540.5161593,547.2837209,0.1406847078E-02,0.8649716534E-03,0.4478530426,-0.1766381371,0.000000000,-0.1247936969,-0.3014318339,-0.7856822413E-01,-0.1085580062,0.000000000,-0.8202160471E-01,-0.1905796109,-0.1085361464
42734.25000000,0.1930675882,0.2721707874,0.6069518932E-01,0.4100429249E-02,0.4455916392E-01,0.5107592192E-01,0.1045179765,0.2339705141,-0.6260309587E-02,0.4693934074E-02,0.000000000,0.3098102096E-02,-0.7192665340E-02,0.4564177003E-02,0.000000000,0.2473820703E-02,0.1868072786,0.2768647215,0.6069518932E-01,0.7198531346E-02,0.3736649858E-01,0.5564009893E-01,0.1045179765,0.2364443348,-0.1879776283,198.6284974,124.0474719,144.9867773,506.1284974,281.5469252,302.6259725,603.1284974,328.5224408,341.5966245,1015.128497,540.4978420,547.2837209,0.1406980353E-02,0.8650109934E-03,0.4478531680,-0.1734671268,0.000000000,-0.1225533987,-0.2960205255,-0.7714999467E-01,-0.1070758642,0.000000000,-0.8090176409E-01,-0.1879776283,-0.1069937102
43099.50000000,0.1930425708,0.2721552198,0.6068796075E-01,0.4091503760E-02,0.4453778797E-01,0.5105926868E-01,0.1045101990,0.2339608655,-0.6242132488E-02,0.4682935616E-02,0.000000000,0.3091358393E-02,-0.7172794229E-02,0.4552411594E-02,0.000000000,0.2466530589E-02,0.1868004383,0.2768381554,0.6068796075E-01,0.7182862153E-02,0.3736499374E-01,0.5561168027E-01,0.1045101990,0.2364273960,-0.1855035648,198.6362128,124.0285824,144.9867773,506.1362128,281.5280452,302.6259725,603.1362128,328.5039804,341.5966245,1015.136213,540.4798030,547.2837209,0.1407111352E-02,0.8650498174E-03,0.4478532913,-0.1704878445,0.000000000,-0.1204485551,-0.2909363996,-0.7581746138E-01,-0.1056665875,0.000000000,-0.7983697726E-01,-0.1855035648,-0.1055294498
43464.75000000,0.1930179455,0.2721399079,0.6068084425E-01,0.4082707771E-02,0.4451669414E-01,0.5104285085E-01,0.1045025260,0.2339513393,-0.6224258718E-02,0.4672117912E-02,0.000000000,0.3084712535E-02,-0.7153209059E-02,0.4540812506E-02,0.000000000,0.2459333066E-02,0.1867936867,0.2768120259,0.6068084425E-01,0.7167420305E-02,0.3736348508E-01,0.5558366336E-01,0.1045025260,0.2364106724,-0.1831474973,198.6438006,124.0100055,144.9867773,506.1438006,281.5094773,302.6259725,603.1438006,328.4858073,341.5966245,1015.143801,540.4620265,547.2837209,0.1407240210E-02,0.8650881500E-03,0.4478534126,-0.1676859492,0.000000000,-0.1184690343,-0.2861549836,-0.7456420602E-01,-0.1043245237,0.000000000,-0.7882297354E-01,-0.1831474973,-0.1041372082
43830.00000000,0.1929936889,0.2721248370,0.6067383339E-01,0.4074034060E-02,0.4449586783E-01,0.5102665647E-01,0.1044949525,0.2339419301,-0.6206670533E-02,0.4661470366E-02,0.000000000,0.3078159064E-02,-0.7133895316E-02,0.4529371279E-02,0.000000000,0.2452223852E-02,0.1867870184,0.2767863073,0.6067383339E-01,0.7152193124E-02,0.3736197251E-01,0.5555602775E-01,0.1044949525,0.2363941539,-0.1809004094,198.6512682,123.9917227,144.9867773,506.1512682,281.4912031,302.6259725,603.1512682,328.4679050,341.5966245,1015.151268,540.4444978,547.2837209,0.1407367052E-02,0.8651260140E-03,0.4478535319,-0.1650483170,0.000000000,-0.1166055642,-0.2816538812,-0.7338435587E-01,-0.1030445370,0.000000000,-0.7785587243E-01,-0.1809004094,-0.1028113943
